#filetype genotype_data
#format task_list gest_time comp_merit merit fitness efficiency viable length 

# Legend:
# 1: List of all tasks performed
# 2: Gestation Time
# 3: Computational Merit
# 4: Merit
# 5: Fitness
# 6: Rep. Efficiency
# 7: Is Viable (0/1)
# 8: Genome Length

000000000 0 1 100 0 inf 0 100 
000000000 0 1 100 0 inf 0 100 
000000000 0 1 100 0 inf 0 100 
000000000 0 1 100 0 inf 0 100 
000000000 0 1 100 0 inf 0 100 
000000000 0 1 100 0 inf 0 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 389 1 97 0.249357 0.249357 1 100 
000000000 0 1 100 0 inf 0 100 
000000000 0 1 100 0 inf 0 100 
000000000 688 1 98 0.142442 0.142442 1 100 
000000000 598 1 98 0.16388 0.16388 1 100 
000000000 489 1 98 0.200409 0.200409 1 100 
000000000 0 1 100 0 inf 0 100 
000000000 0 1 100 0 inf 0 100 
000000000 0 1 100 0 inf 0 100 
000000000 0 1 100 0 inf 0 100 
000000000 389 1 97 0.249357 0.249357 1 100 
