# Avida new tasks data
# Mon Feb  7 14:15:55 2022
# First column gives the current update, all further columns give the number
# of times the particular task has newly evolved since the last time printed.
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

23400 37 3 0 4 3 13 1 11 13 
23500 29 8 1 1 0 11 1 10 10 
23600 22 7 1 6 0 13 0 7 10 
23700 15 4 1 3 4 12 3 8 9 
23800 22 4 1 0 7 8 2 4 5 
23900 22 4 1 5 3 8 0 13 13 
24000 46 1 0 6 7 17 1 11 13 
24100 19 1 1 8 7 17 1 7 10 
24200 20 8 2 4 5 11 4 14 15 
24300 17 4 1 4 4 9 3 8 9 
24400 20 1 4 2 0 10 3 9 10 
24500 16 1 0 2 2 9 3 12 13 
24600 18 6 0 5 2 5 1 9 9 
24700 39 2 1 3 2 11 2 10 12 
24800 20 5 1 7 7 10 4 6 6 
24900 16 7 1 5 3 11 3 7 7 
25000 19 2 1 3 1 10 1 8 9 
25100 20 3 1 3 2 10 0 15 14 
25200 12 4 0 2 0 11 1 8 10 
25300 18 6 0 1 1 9 0 12 12 
25400 19 2 1 1 3 3 3 14 17 
25500 17 2 0 4 2 13 5 6 6 
25600 22 2 0 5 4 7 2 13 14 
25700 20 6 0 1 4 13 3 10 13 
25800 37 6 3 4 2 5 4 8 12 
25900 29 6 1 3 0 16 3 7 8 
26000 24 2 1 7 4 16 2 16 18 
26100 16 3 0 6 1 15 3 9 11 
26200 37 1 0 4 3 14 4 5 10 
26300 20 4 1 5 2 11 2 9 11 
26400 30 3 1 2 3 12 1 15 16 
26500 16 0 0 3 0 11 3 12 14 
26600 37 3 0 4 1 6 0 7 9 
26700 31 3 0 5 1 13 0 8 9 
26800 36 7 1 3 1 12 4 10 13 
26900 14 3 0 3 8 11 3 14 17 
27000 6 6 0 6 2 12 2 7 8 
27100 16 3 0 3 5 9 2 15 16 
27200 19 4 2 3 1 6 2 8 11 
27300 24 6 2 1 0 8 0 16 16 
27400 15 4 0 2 2 9 1 11 14 
27500 20 1 0 5 3 10 1 6 8 
27600 27 3 1 4 4 9 4 7 9 
27700 44 3 1 6 2 19 2 9 9 
27800 17 3 0 2 5 9 6 7 12 
27900 13 1 2 1 4 8 1 12 13 
28000 32 6 2 5 2 15 3 8 8 
28100 16 7 1 1 2 9 1 5 5 
28200 27 8 0 1 0 6 3 7 8 
28300 27 4 0 5 3 11 1 10 10 
28400 33 2 2 3 5 11 2 11 13 
28500 26 9 1 3 4 23 3 6 8 
28600 26 2 0 3 4 12 1 9 11 
28700 23 6 0 1 3 6 1 7 9 
28800 20 1 1 1 0 8 3 12 12 
28900 12 5 1 6 2 17 3 15 19 
29000 23 3 2 2 3 7 3 9 12 
29100 20 4 0 2 2 7 3 10 12 
29200 15 2 2 0 1 8 0 9 10 
29300 4 3 1 0 3 10 3 9 12 
29400 9 2 1 3 5 12 4 14 16 
29500 13 3 1 4 1 4 2 8 10 
29600 6 3 0 4 6 17 2 9 11 
29700 15 6 0 3 7 11 1 7 13 
29800 7 2 0 2 0 8 0 4 4 
29900 5 2 1 6 1 11 4 8 9 
30000 9 5 0 1 1 7 2 11 10 
30100 20 3 0 2 2 7 3 13 16 
30200 19 5 0 3 5 10 2 11 12 
30300 37 5 0 4 7 10 0 12 14 
30400 6 4 0 1 4 1 6 9 11 
30500 22 5 1 1 1 9 2 13 13 
30600 11 6 0 0 0 5 0 8 9 
30700 20 6 2 2 9 15 2 7 7 
30800 5 3 0 3 1 11 0 10 10 
30900 7 7 0 1 2 6 2 15 17 
31000 12 9 0 1 0 3 0 7 12 
31100 11 5 1 2 0 4 4 6 8 
31200 32 3 2 2 2 15 0 7 9 
31300 10 9 1 1 1 10 1 6 8 
31400 9 3 1 3 4 11 2 9 13 
31500 20 8 1 4 0 4 1 6 10 
31600 18 12 1 4 4 10 0 8 7 
31700 11 5 0 2 4 8 0 8 8 
31800 19 5 0 1 1 7 1 8 9 
31900 15 9 1 3 2 9 1 6 7 
32000 19 3 1 4 2 8 2 11 14 
32100 22 7 1 0 3 9 2 2 3 
32200 13 2 0 1 3 7 5 12 12 
32300 4 5 0 0 1 9 2 5 9 
32400 7 2 1 2 1 8 4 8 8 
32500 8 6 0 3 1 5 2 8 11 
32600 14 3 0 4 2 4 1 9 11 
32700 53 8 0 1 0 7 0 8 12 
32800 17 5 1 1 4 11 1 5 7 
32900 6 11 1 2 3 8 1 1 4 
33000 3 5 2 2 0 6 5 13 15 
33100 9 11 0 3 2 10 3 7 12 
33200 9 4 1 0 1 9 0 6 9 
33300 16 9 0 1 2 6 3 8 9 
33400 16 16 0 1 3 6 1 5 10 
33500 19 4 0 1 2 17 1 7 8 
33600 10 5 1 3 2 7 0 5 6 
33700 18 4 1 2 0 5 3 16 20 
33800 23 6 1 0 0 8 1 3 5 
33900 9 9 1 5 2 12 0 13 14 
34000 6 5 1 0 1 7 0 8 9 
34100 14 2 0 2 2 9 3 7 8 
34200 18 11 0 0 2 14 2 11 16 
34300 17 8 0 1 0 6 1 6 9 
34400 15 5 0 1 2 12 2 7 11 
34500 5 7 0 1 0 7 4 12 14 
34600 9 7 0 1 1 5 0 6 7 
34700 7 3 0 0 1 6 1 13 15 
34800 14 3 0 3 2 6 2 8 9 
34900 4 3 3 5 6 9 5 8 10 
35000 8 5 1 1 2 6 6 7 10 
35100 9 4 0 1 3 5 2 19 19 
35200 8 2 0 2 0 4 2 6 8 
35300 6 5 0 2 2 6 4 6 8 
35400 18 8 2 2 4 13 4 9 12 
35500 16 3 0 3 3 11 3 12 13 
35600 6 3 2 0 5 3 1 12 15 
35700 11 5 1 1 3 5 0 10 12 
35800 22 4 0 0 1 6 0 11 12 
35900 28 6 1 1 1 5 0 14 18 
36000 9 2 0 2 2 8 3 10 12 
36100 4 2 0 3 3 9 1 9 9 
36200 6 5 2 1 3 9 2 6 10 
36300 8 5 0 2 0 8 1 8 10 
36400 10 2 0 1 0 4 1 8 12 
36500 4 2 0 1 0 11 1 8 10 
36600 10 3 1 2 4 5 3 8 12 
36700 4 1 0 3 3 7 1 6 11 
36800 11 2 0 0 1 8 4 10 11 
36900 2 3 1 2 2 7 2 6 10 
37000 7 4 0 2 0 4 1 10 11 
37100 11 7 1 2 3 10 3 12 14 
37200 23 6 2 0 2 9 1 8 10 
37300 7 5 1 2 0 13 3 11 16 
37400 15 3 0 2 2 10 1 4 9 
37500 8 5 0 2 1 2 4 6 8 
37600 6 4 3 0 0 7 0 6 8 
37700 1 1 0 0 0 7 0 8 14 
37800 5 5 0 1 0 7 1 8 10 
37900 5 1 2 0 3 6 1 6 8 
38000 5 1 1 2 2 4 1 7 9 
38100 5 4 1 2 3 6 1 2 3 
38200 4 1 2 3 3 8 1 13 15 
38300 8 2 1 0 3 6 3 4 9 
38400 8 3 0 2 4 4 0 5 9 
38500 4 3 0 3 1 3 1 10 10 
38600 9 3 2 1 2 5 0 8 10 
38700 7 11 0 2 1 8 1 8 7 
38800 4 6 0 1 1 3 0 7 9 
38900 7 3 1 1 1 8 1 6 12 
39000 7 3 0 1 2 5 1 6 10 
39100 7 3 1 2 1 9 2 3 7 
39200 7 4 0 1 2 8 2 6 8 
39300 7 1 0 1 0 7 3 7 7 
39400 13 5 1 1 2 15 5 10 16 
39500 8 3 1 2 0 5 3 10 12 
39600 10 6 0 4 5 6 2 11 13 
39700 13 2 0 0 4 10 0 9 13 
39800 7 3 1 1 1 11 0 19 19 
39900 7 6 2 0 2 4 1 5 8 
40000 5 5 1 2 4 10 3 9 15 
40100 6 4 0 1 1 4 3 11 12 
40200 13 2 0 1 4 7 1 9 12 
40300 9 5 1 0 5 9 3 7 9 
40400 9 4 1 2 0 7 0 7 11 
40500 10 2 2 5 1 7 2 7 8 
40600 7 4 2 0 1 8 0 8 8 
40700 3 2 0 0 7 1 1 10 12 
40800 15 1 1 0 1 5 3 4 6 
40900 6 5 0 1 1 8 0 6 11 
41000 5 4 1 1 1 5 1 10 18 
41100 5 6 0 1 3 8 1 4 7 
41200 2 6 2 1 3 10 1 8 11 
41300 4 2 0 1 4 8 1 3 6 
41400 3 3 0 1 1 12 3 5 7 
41500 7 2 0 1 0 8 0 2 4 
41600 14 1 1 3 0 3 3 6 12 
41700 15 4 0 0 4 5 3 6 8 
41800 5 5 0 1 0 4 3 3 6 
41900 13 3 1 4 4 6 2 14 17 
42000 5 4 0 1 0 7 2 6 11 
42100 5 1 1 2 0 1 1 9 9 
42200 8 5 1 0 1 3 1 8 9 
42300 14 1 1 2 1 4 1 6 10 
42400 41 1 0 1 1 1 0 6 7 
42500 81 1 0 3 2 6 2 4 7 
42600 14 2 1 1 3 8 4 8 10 
42700 9 2 0 0 3 2 0 7 7 
42800 4 1 0 3 5 9 2 9 11 
42900 2 3 0 1 1 6 1 5 7 
43000 3 3 0 0 2 8 2 9 11 
43100 10 4 1 4 3 11 1 6 7 
43200 9 6 0 1 1 7 0 8 9 
43300 13 0 1 3 1 9 0 5 8 
43400 12 4 1 2 0 6 5 13 14 
43500 5 9 1 1 1 7 0 10 11 
43600 9 7 1 3 1 5 5 10 11 
43700 13 7 1 0 3 7 1 11 10 
43800 23 9 1 4 3 5 1 8 10 
43900 19 6 0 3 3 6 0 7 7 
44000 8 5 0 3 4 6 0 8 13 
44100 6 8 1 2 0 5 1 8 15 
44200 10 6 0 0 1 2 1 6 7 
44300 11 6 1 5 1 8 3 17 17 
44400 11 7 0 4 3 11 1 11 11 
44500 6 2 0 5 3 4 0 12 12 
44600 4 5 2 2 5 9 2 7 8 
44700 13 2 0 1 2 6 3 5 6 
44800 11 9 1 2 1 8 0 9 9 
44900 20 5 1 1 3 6 2 8 12 
45000 6 3 2 4 4 5 1 8 12 
45100 5 0 1 3 1 6 0 9 12 
45200 12 6 1 2 5 7 4 10 11 
45300 13 5 0 2 8 14 2 3 3 
45400 8 4 1 1 3 6 2 5 5 
45500 8 3 0 4 0 5 1 8 10 
45600 14 10 0 2 2 11 0 2 2 
45700 6 2 1 6 1 10 2 11 13 
45800 5 3 1 5 1 4 1 8 7 
45900 17 5 1 0 1 5 1 5 7 
46000 13 4 0 3 3 7 2 8 5 
46100 6 6 0 1 7 10 3 4 4 
46200 10 11 0 3 2 7 1 8 9 
46300 8 9 0 2 3 3 2 12 11 
46400 11 1 0 3 2 8 0 6 8 
46500 10 5 0 2 1 4 0 12 11 
46600 11 8 1 1 1 5 0 9 8 
46700 6 7 1 5 1 5 1 6 4 
46800 8 10 0 1 0 5 3 10 9 
46900 9 8 0 0 1 2 2 5 6 
47000 11 11 0 0 0 3 1 3 3 
47100 24 19 0 4 1 4 2 7 7 
47200 7 13 3 3 0 4 1 6 6 
47300 6 12 1 5 1 2 3 5 3 
47400 8 19 0 6 4 7 1 3 4 
47500 9 16 0 5 0 8 0 2 2 
47600 10 13 2 6 2 10 3 13 12 
47700 8 15 2 3 4 7 4 5 7 
47800 12 8 2 4 1 2 2 3 1 
47900 13 9 2 2 1 3 1 6 6 
48000 10 8 0 5 1 12 2 6 6 
48100 15 5 0 3 4 8 2 4 5 
48200 12 3 3 7 1 8 4 3 3 
48300 5 6 1 2 3 5 1 4 5 
48400 12 9 0 5 4 8 2 8 7 
48500 13 6 0 6 2 4 1 7 9 
48600 9 10 0 7 1 8 2 5 6 
48700 12 3 1 4 4 11 4 4 4 
48800 8 7 2 4 4 14 2 8 8 
48900 11 7 1 5 1 6 0 6 5 
49000 8 9 0 3 3 9 2 6 8 
49100 22 3 1 2 2 9 1 9 9 
49200 11 6 0 4 0 3 1 2 4 
49300 10 8 0 9 0 9 1 9 9 
49400 6 4 0 0 2 3 2 9 8 
49500 12 8 0 5 1 6 0 5 5 
49600 8 8 0 5 0 11 2 7 6 
49700 14 3 0 4 3 5 1 3 4 
49800 10 4 3 0 3 10 3 6 7 
49900 5 3 0 0 3 6 1 1 0 
50000 8 4 0 0 0 6 1 2 1 
50100 10 6 2 6 0 9 2 13 13 
50200 10 3 0 3 1 6 4 7 8 
50300 7 3 0 5 0 10 1 4 5 
50400 8 4 0 2 0 5 1 8 9 
50500 6 4 1 3 1 8 0 5 4 
50600 13 5 1 3 2 7 2 6 7 
50700 15 6 0 3 1 7 1 9 9 
50800 9 9 1 2 2 10 2 9 9 
50900 5 4 0 4 1 7 0 7 7 
51000 4 3 0 5 1 3 1 13 14 
51100 4 4 0 2 2 3 2 11 11 
51200 3 5 0 6 1 8 1 13 13 
51300 12 3 0 0 2 8 0 15 15 
51400 13 8 0 3 2 4 3 7 10 
51500 11 10 2 0 4 2 0 8 9 
51600 6 8 0 3 1 8 3 13 15 
51700 9 13 0 1 0 7 0 6 8 
51800 5 3 0 3 0 7 4 13 14 
51900 15 16 1 2 2 10 3 10 8 
52000 11 13 1 3 2 7 3 8 9 
52100 7 8 0 2 3 6 0 13 18 
52200 9 6 0 0 3 6 2 6 6 
52300 11 8 0 1 0 7 2 12 13 
52400 15 8 0 1 2 6 3 8 8 
52500 9 6 2 2 1 1 0 11 10 
52600 13 6 1 3 3 8 3 9 9 
52700 14 3 0 2 3 6 4 6 7 
52800 13 10 0 4 3 5 3 5 5 
52900 4 7 1 1 3 6 0 11 10 
53000 12 9 0 2 2 7 2 7 5 
53100 14 6 1 2 4 2 5 8 8 
53200 7 5 0 1 4 10 1 4 5 
53300 14 9 0 4 4 8 3 4 5 
53400 7 2 1 2 6 3 3 7 10 
53500 8 4 0 0 0 6 1 9 10 
53600 11 5 1 1 1 9 0 5 5 
53700 4 6 2 2 1 2 1 7 9 
53800 5 3 0 2 0 4 1 13 15 
53900 4 7 1 3 4 8 4 9 8 
54000 13 5 1 0 2 7 2 9 10 
54100 5 9 2 2 9 8 2 7 8 
54200 11 6 2 3 2 7 5 8 8 
54300 11 8 0 1 1 1 0 5 6 
54400 10 9 0 3 0 4 1 11 12 
54500 14 11 2 3 1 5 4 9 11 
54600 9 6 2 2 5 10 4 13 14 
54700 9 5 0 1 1 4 2 7 7 
54800 6 8 0 1 1 7 2 5 5 
54900 19 7 1 2 4 7 2 7 8 
55000 11 9 1 1 2 7 2 7 8 
55100 4 8 3 2 2 8 0 7 5 
55200 6 5 1 2 2 5 4 7 7 
55300 11 6 1 2 2 2 1 3 3 
55400 19 10 1 2 2 7 1 5 4 
55500 12 8 0 1 5 6 1 7 7 
55600 5 10 0 4 1 6 2 5 5 
55700 13 8 0 1 3 5 4 5 5 
55800 9 9 3 5 1 6 1 9 9 
55900 24 16 2 2 3 5 3 11 12 
56000 7 8 1 0 1 6 2 9 8 
56100 10 8 0 6 2 8 2 7 6 
56200 19 12 0 4 2 10 2 6 6 
56300 21 14 0 1 2 7 1 8 8 
56400 15 13 1 4 0 5 3 7 7 
56500 19 15 0 1 2 6 1 8 9 
56600 10 10 3 6 2 8 4 8 7 
56700 14 7 0 3 1 10 4 8 8 
56800 5 9 0 7 2 9 3 11 13 
56900 8 4 0 0 1 6 1 15 15 
57000 9 6 0 1 2 5 2 11 11 
57100 10 6 1 1 1 5 1 15 18 
57200 5 5 0 4 1 6 0 11 12 
57300 17 4 1 2 1 9 3 13 14 
57400 18 10 0 3 0 4 0 10 9 
57500 15 13 0 2 1 6 1 7 9 
57600 5 14 0 1 3 7 3 16 17 
57700 12 4 2 1 4 7 1 14 14 
57800 10 14 2 3 5 8 4 20 19 
57900 11 13 0 3 3 10 2 17 20 
58000 9 5 0 5 4 7 3 17 17 
58100 10 8 0 2 9 5 1 11 12 
58200 11 8 2 1 3 7 2 13 13 
58300 15 8 1 5 3 6 3 18 19 
58400 15 10 2 4 1 7 1 11 14 
58500 16 4 0 7 1 13 0 15 16 
58600 15 9 1 4 3 8 1 18 18 
58700 11 5 1 2 3 5 3 10 11 
58800 9 10 0 4 0 12 2 16 18 
58900 12 4 0 2 1 5 2 14 14 
59000 17 12 1 1 2 9 1 11 12 
59100 7 9 1 2 1 8 3 16 20 
59200 28 18 2 2 6 8 4 17 17 
59300 6 2 1 4 4 10 2 13 14 
59400 9 8 0 2 2 6 0 25 25 
59500 2 10 0 1 2 5 1 18 16 
59600 7 5 0 0 0 4 0 6 5 
59700 6 1 2 6 2 9 2 16 18 
59800 12 7 0 1 0 6 2 19 20 
59900 4 8 1 2 1 1 0 19 22 
60000 8 1 0 1 2 6 0 13 13 
60100 5 3 0 2 1 5 1 14 13 
60200 9 8 0 1 1 7 0 12 11 
60300 8 3 1 1 2 8 1 20 19 
60400 12 4 3 1 5 9 0 11 14 
60500 10 4 0 1 2 4 1 10 9 
60600 5 5 1 0 0 6 3 9 7 
60700 10 4 0 2 1 7 4 11 12 
60800 14 5 1 1 4 7 1 13 13 
60900 24 5 0 1 2 4 1 12 13 
61000 9 0 1 1 1 10 1 9 10 
61100 11 1 1 0 2 4 2 10 10 
61200 3 6 1 0 1 3 0 8 6 
61300 10 6 1 0 0 2 2 14 15 
61400 8 5 2 2 2 7 1 12 13 
61500 8 3 1 1 2 5 0 11 10 
61600 4 2 0 0 1 8 0 11 11 
