# Avida Dominant Data
# Mon Feb  7 14:15:55 2022
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

7600 3072 266 11.5489 0.0037594 100 100 0 30 1 1 46 0 11.5489 462844 100-abaww 
7700 3104 268 11.5821 0.00373134 100 100 0 41 8 6 46 0 11.5821 470249 100-abbqz 
7800 3104 265 11.7132 0.00377358 100 100 0 45 6 4 44 0 11.7132 495840 100-abegx 
7900 3104 268 11.5821 0.00373134 100 100 0 52 4 4 45 0 11.5821 478104 100-abcko 
8000 3104 264 11.7576 0.00378788 100 100 0 32 6 5 49 0 11.7576 487043 100-abdrs 
8100 3104 264 11.7576 0.00378788 100 100 0 53 11 7 49 0 11.7576 487043 100-abdrs 
8200 3104 264 11.7576 0.00378788 100 100 0 49 7 5 49 0 11.7576 487043 100-abdrs 
8300 3072 264 11.6364 0.00378788 100 100 0 30 5 5 47 0 11.6364 535191 100-abicq 
8400 6208 262 23.6947 0.00381679 100 100 0 475 78 56 49 0 23.6947 548837 100-abjjw 
8500 6208 262 23.6947 0.00381679 100 100 0 996 93 66 49 0 23.6947 548837 100-abjjw 
8600 6208 262 23.6947 0.00381679 100 100 0 701 74 54 49 0 23.6947 548837 100-abjjw 
8700 6208 262 23.6947 0.00381679 100 100 0 443 37 28 49 0 23.6947 548837 100-abjjw 
8800 6208 262 23.6947 0.00381679 100 100 0 269 26 18 49 0 23.6947 548837 100-abjjw 
8900 6208 262 23.6947 0.00381679 100 100 0 161 19 15 49 0 23.6947 548837 100-abjjw 
9000 6208 262 23.6947 0.00381679 100 100 0 135 13 11 49 0 23.6947 548837 100-abjjw 
9100 6208 262 23.6947 0.00381679 100 100 0 71 8 5 49 0 23.6947 548837 100-abjjw 
9200 6208 262 23.6947 0.00381679 100 100 0 42 1 1 50 0 23.6947 555317 100-abjyg 
9300 6144 261 23.5402 0.00383142 100 100 0 36 0 0 54 0 23.5402 588747 100-abngt 
9400 6208 261 23.7854 0.00383142 100 100 0 50 3 2 54 0 23.7854 593147 100-abnse 
9500 6144 262 23.4504 0.00381679 100 100 0 51 4 3 53 0 23.4504 612391 100-abpnc 
9600 6208 262 23.6947 0.00381679 100 100 0 30 7 6 52 0 23.6947 624846 100-abqru 
9700 6208 262 23.6947 0.00381679 100 100 0 36 4 2 52 0 23.6947 624846 100-abqru 
