# Avida time data
# Mon Feb  7 14:15:55 2022
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

0 0 0 30 
100 1.03119 6.95868 3600 
200 2.06239 14.8806 108000 
300 3.08984 22.4714 108000 
400 4.11343 30.0264 108000 
500 5.13212 37.7242 108000 
600 6.14817 45.3589 108000 
700 7.16281 52.9364 108000 
800 8.17082 60.5894 108000 
900 9.17356 68.2183 108000 
1000 10.1704 75.7975 108000 
1100 11.1569 83.2925 108000 
1200 12.1386 90.8442 108000 
1300 13.1158 99.0028 108000 
1400 14.0832 108.351 108000 
1500 15.0624 120.3 108000 
1600 16.0632 133.707 108000 
1700 17.0781 145.761 108000 
1800 18.0864 156.634 108000 
1900 18.967 172.447 108000 
2000 19.5511 190.651 108000 
2100 20.0851 202.813 108000 
2200 20.5099 224.112 108000 
2300 20.7886 240.576 108000 
2400 21.0382 255.26 108000 
2500 21.1954 275.692 108000 
2600 21.3314 287.946 108000 
2700 21.4658 299.42 108000 
2800 21.6003 310.808 108000 
2900 21.7356 322.101 108000 
3000 21.8711 333.653 108000 
3100 22.0062 345.235 108000 
3200 22.141 356.617 108000 
3300 22.2757 368.137 108000 
3400 22.4102 379.643 108000 
3500 22.5449 391.114 108000 
3600 22.6804 402.578 108000 
3700 22.8156 414.344 108000 
3800 22.9512 425.842 108000 
3900 23.0873 437.62 108000 
4000 23.2226 449.459 108000 
4100 23.358 461.171 108000 
4200 23.4933 472.818 108000 
4300 23.6298 484.545 108000 
4400 23.7664 496.576 108000 
4500 23.9026 508.488 108000 
4600 24.0389 520.234 108000 
4700 24.1683 534.871 108000 
4800 24.2483 554.383 108000 
4900 24.3185 566.834 108000 
5000 24.3884 578.803 108000 
5100 24.446 601.366 108000 
5200 24.4827 618.647 108000 
5300 24.5179 631.004 108000 
5400 24.553 643.278 108000 
5500 24.588 655.363 108000 
5600 24.6231 667.542 108000 
5700 24.6582 679.712 108000 
5800 24.6933 691.865 108000 
5900 24.7283 704.176 108000 
6000 24.7635 716.408 108000 
6100 24.7988 728.643 108000 
6200 24.8338 740.895 108000 
6300 24.8689 753.091 108000 
6400 24.9041 765.321 108000 
6500 24.9393 777.42 108000 
6600 24.9746 789.789 108000 
6700 25.0096 802.017 108000 
6800 25.0447 814.327 108000 
6900 25.0798 826.595 108000 
7000 25.1148 838.853 108000 
7100 25.1499 851.216 108000 
7200 25.1851 863.454 108000 
7300 25.2202 875.738 108000 
7400 25.2552 888.106 108000 
7500 25.2903 900.315 108000 
7600 25.3257 912.631 108000 
7700 25.3608 924.97 108000 
7800 25.3959 937.254 108000 
7900 25.4309 949.592 108000 
8000 25.466 961.924 108000 
8100 25.5009 974.195 108000 
8200 25.5357 986.634 108000 
8300 25.5706 999.049 108000 
8400 25.6043 1013.91 108000 
8500 25.625 1036.3 108000 
8600 25.6428 1049.71 108000 
8700 25.6604 1062.19 108000 
8800 25.6781 1074.85 108000 
8900 25.6958 1087.41 108000 
9000 25.7134 1099.88 108000 
9100 25.7312 1112.61 108000 
9200 25.7489 1125.17 108000 
9300 25.7667 1137.71 108000 
9400 25.7844 1150.17 108000 
9500 25.8021 1162.77 108000 
9600 25.8198 1175.46 108000 
9700 25.8375 1188.03 108000 
9800 25.8552 1200.55 108000 
9900 25.8729 1213.1 108000 
10000 25.8906 1225.71 108000 
10100 25.9082 1238.3 108000 
10200 25.9259 1250.7 108000 
10300 25.9435 1263.27 108000 
10400 25.9612 1275.75 108000 
10500 25.979 1288.35 108000 
10600 25.9967 1300.94 108000 
10700 26.0106 1326.93 108000 
10800 26.0199 1343.84 108000 
