#filetype genotype_data
#format task_list gest_time comp_merit merit fitness efficiency viable length 

# Legend:
# 1: List of all tasks performed
# 2: Gestation Time
# 3: Computational Merit
# 4: Merit
# 5: Fitness
# 6: Rep. Efficiency
# 7: Is Viable (0/1)
# 8: Genome Length

100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
100000000 214 2 224 1.04673 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
100000000 214 2 224 1.04673 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
011111101 214 128 14336 66.9907 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
101100000 215 8 896 4.16744 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
000000000 215 1 112 0.52093 0.52093 1 114 
000000000 215 1 112 0.52093 0.52093 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
000000000 215 1 112 0.52093 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
000000000 215 1 112 0.52093 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
000000000 0 1 114 0 inf 0 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
000000000 0 1 114 0 inf 0 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
000000000 0 1 114 0 inf 0 114 
100000000 215 2 224 1.04186 0.52093 1 114 
100000000 215 2 224 1.04186 0.52093 1 114 
000000000 0 1 114 0 inf 0 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
100000000 214 2 224 1.04673 0.523364 1 114 
000000000 0 1 114 0 inf 0 114 
100000000 790 2 224 0.283544 0.141772 1 114 
100000000 245 2 204 0.832653 0.416327 0 114 
100000000 239 2 204 0.853556 0.426778 0 114 
100000000 215 2 204 0.948837 0.474419 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
000000000 0 1 114 0 inf 0 114 
100000000 214 2 224 1.04673 0.523364 1 114 
